order_id,customer,items_per_order,time_since_last_order,order_time,customer_frequency,total_cost,prep_time_estimate,timestamp,cluster,cluster_name
ORD_00021,tina,2,1069.837906354854,0.4,0.7,16.880415396221416,10.0,2024-01-03 00:24:00,0,Teddy Regular 🔧
ORD_00022,random_customer,3,1835.223548438605,1.0166666666666666,0.1,25.975870237715302,15.0,2024-01-03 01:01:00,2,Late Night Hugo 🕐
ORD_00023,teddy,2,1416.829104217293,1.4833333333333334,0.95,17.953004177982194,10.0,2024-01-03 01:29:00,1,Linda Chaos 🎵
ORD_00024,hugo,1,2761.746241803034,22.6,0.3,9.259568988435927,6.0,2024-01-03 22:36:00,2,Late Night Hugo 🕐
ORD_00025,tina,1,1166.9525356882125,23.133333333333333,0.7,11.990961940195767,5.0,2024-01-03 23:08:00,0,Teddy Regular 🔧
ORD_00026,teddy,1,1463.4351344701363,23.633333333333333,0.95,9.380284992106732,5.0,2024-01-03 23:38:00,1,Linda Chaos 🎵
ORD_00027,random_customer,4,702.1333158317881,23.983333333333334,0.1,41.483147582070295,20.0,2024-01-03 23:59:00,2,Late Night Hugo 🕐
ORD_00028,random_customer,4,2958.5578522371075,0.31666666666666665,0.1,39.52481015113661,20.0,2024-01-04 00:19:00,2,Late Night Hugo 🕐
ORD_00029,random_customer,4,2239.532016977205,0.9833333333333333,0.1,40.1311804278515,20.0,2024-01-04 00:59:00,2,Late Night Hugo 🕐
ORD_00030,teddy,1,1434.866598729173,1.6,0.95,11.23800418455886,5.0,2024-01-04 01:36:00,1,Linda Chaos 🎵
ORD_00031,tina,3,843.8023603649831,2.0833333333333335,0.7,35.24075986484081,15.0,2024-01-04 02:05:00,0,Teddy Regular 🔧
ORD_00032,linda,7,253.4810693802932,2.183333333333333,0.8,87.96392636332459,34.39940061032439,2024-01-04 02:11:00,0,Teddy Regular 🔧
ORD_00033,random_customer,2,2751.045142908326,2.4,0.1,23.177726063626615,10.0,2024-01-04 02:24:00,2,Late Night Hugo 🕐
ORD_00034,tina,3,2742.775649881443,3.0166666666666666,0.7,32.711468146442876,15.0,2024-01-04 03:01:00,0,Teddy Regular 🔧
ORD_00035,louise,5,701.3929528285371,3.5,0.6,67.4253997688379,40.70681302227888,2024-01-04 03:30:00,0,Teddy Regular 🔧
ORD_00036,louise,3,591.368252151736,4.166666666666667,0.6,24.814103393699174,18.664366324132722,2024-01-04 04:10:00,0,Teddy Regular 🔧
ORD_00037,hugo,1,2536.4681276639867,23.783333333333335,0.3,10.975574860733738,6.0,2024-01-04 23:47:00,2,Late Night Hugo 🕐
ORD_00038,gene,3,1163.0059192043136,0.48333333333333334,0.65,28.412589636713204,15.0,2024-01-05 00:29:00,0,Teddy Regular 🔧
ORD_00039,random_customer,3,2077.8465649931572,1.05,0.1,34.70455866212536,15.0,2024-01-05 01:03:00,2,Late Night Hugo 🕐
ORD_00040,louise,5,733.4712691569032,1.7,0.6,49.70070775275456,28.904859755960892,2024-01-05 01:42:00,0,Teddy Regular 🔧
ORD_00041,random_customer,4,2851.1464608822857,1.8666666666666667,0.1,34.83377087051278,20.0,2024-01-05 01:52:00,2,Late Night Hugo 🕐
ORD_00042,tina,1,1326.8757616762841,2.45,0.7,11.812287388095813,5.0,2024-01-05 02:27:00,0,Teddy Regular 🔧
ORD_00043,random_customer,1,1264.2425482179547,3.066666666666667,0.1,8.301385024024512,5.0,2024-01-05 03:04:00,2,Late Night Hugo 🕐
ORD_00044,tina,4,1486.7286670236804,3.183333333333333,0.7,37.96298987350479,20.0,2024-01-05 03:11:00,0,Teddy Regular 🔧
ORD_00045,louise,6,515.1880687776984,3.283333333333333,0.6,46.02809844553729,46.10744440377721,2024-01-05 03:17:00,0,Teddy Regular 🔧
ORD_00046,tina,4,2256.210209967773,3.8333333333333335,0.7,43.15225185592429,20.0,2024-01-05 03:50:00,0,Teddy Regular 🔧
ORD_00047,tina,2,2667.680796450259,4.016666666666667,0.7,22.480907157433446,10.0,2024-01-05 04:01:00,0,Teddy Regular 🔧
ORD_00048,gene,1,677.3522924998192,4.316666666666666,0.65,8.777095814048169,5.0,2024-01-05 04:19:00,0,Teddy Regular 🔧
ORD_00049,random_customer,3,1947.1622387688967,4.75,0.1,24.331401262484455,15.0,2024-01-05 04:45:00,2,Late Night Hugo 🕐
ORD_00050,tina,2,1216.353130320711,5.183333333333334,0.7,20.34115707766061,10.0,2024-01-05 05:11:00,0,Teddy Regular 🔧
ORD_00051,linda,3,233.3654153137916,5.333333333333333,0.8,40.742413455831795,16.322287696935156,2024-01-05 05:20:00,0,Teddy Regular 🔧
ORD_00052,gene,2,1828.38657892037,6.066666666666666,0.65,16.413453769348862,10.0,2024-01-05 06:04:00,0,Teddy Regular 🔧
ORD_00053,random_customer,29,2286.48776044988,23.566666666666666,0.1,282.9206848018538,145.0,2024-01-05 23:34:00,-1,Absolutely Not 🚨
ORD_00054,teddy,1,1442.8314474940107,23.65,0.95,8.32349186646879,5.0,2024-01-05 23:39:00,1,Linda Chaos 🎵
ORD_00055,linda,2,219.42678183414253,23.733333333333334,0.8,21.07763567569767,9.918298873259225,2024-01-05 23:44:00,0,Teddy Regular 🔧
ORD_00056,random_customer,3,1589.1822466947276,23.85,0.1,31.885335942002005,15.0,2024-01-05 23:51:00,2,Late Night Hugo 🕐
ORD_00057,linda,38,228.7505090129048,0.0,0.8,452.8856003504693,190.0,2024-01-06 00:00:00,-1,Absolutely Not 🚨
ORD_00058,gene,2,2517.282442626949,0.5666666666666667,0.65,22.10691538403129,10.0,2024-01-06 00:34:00,0,Teddy Regular 🔧
ORD_00059,louise,4,327.18240586322673,0.95,0.6,43.70720313767093,30.1614984138823,2024-01-06 00:57:00,0,Teddy Regular 🔧
ORD_00060,gene,1,2209.9094234953527,1.2833333333333332,0.65,10.15750979360025,5.0,2024-01-06 01:17:00,0,Teddy Regular 🔧
ORD_00061,louise,3,780.5695768094398,1.9333333333333333,0.6,38.812774405320084,22.636843169352137,2024-01-06 01:56:00,0,Teddy Regular 🔧
ORD_00062,louise,3,675.5638020609437,2.6666666666666665,0.6,37.46890024166407,24.847673708927463,2024-01-06 02:40:00,0,Teddy Regular 🔧
ORD_00063,random_customer,4,1036.4727992709354,3.3166666666666664,0.1,36.383378037138144,20.0,2024-01-06 03:19:00,2,Late Night Hugo 🕐
ORD_00064,tina,10,9.173788468428597,3.5666666666666664,0.7,84.72659310486625,50.0,2024-01-06 03:34:00,0,Teddy Regular 🔧
ORD_00065,random_customer,4,2918.951378800619,4.25,0.1,38.68713650744926,20.0,2024-01-06 04:15:00,2,Late Night Hugo 🕐
ORD_00066,random_customer,4,2329.1193882491007,4.966666666666667,0.1,41.21479320412935,20.0,2024-01-06 04:58:00,2,Late Night Hugo 🕐
ORD_00067,louise,5,557.396416425011,5.45,0.6,67.2302930241426,42.16825503686024,2024-01-06 05:27:00,0,Teddy Regular 🔧
ORD_00068,linda,7,527.1121357652514,5.833333333333333,0.8,99.54296277405572,42.14706642854,2024-01-06 05:50:00,0,Teddy Regular 🔧
ORD_00069,tina,4,2617.8578602389744,6.366666666666666,0.7,47.336663950131175,20.0,2024-01-06 06:22:00,0,Teddy Regular 🔧
ORD_00070,random_customer,4,1732.5641444295125,6.516666666666667,0.1,39.72033519428228,20.0,2024-01-06 06:31:00,2,Late Night Hugo 🕐
ORD_00071,tina,1,1031.8197375605723,6.85,0.7,10.214812209383203,5.0,2024-01-06 06:51:00,0,Teddy Regular 🔧
ORD_00072,random_customer,1,2935.6205213360254,7.0,0.1,11.72371642274917,5.0,2024-01-06 07:00:00,2,Late Night Hugo 🕐
ORD_00073,random_customer,1,792.6675410690146,7.233333333333333,0.1,9.403660050208314,5.0,2024-01-06 07:14:00,2,Late Night Hugo 🕐
ORD_00074,random_customer,1,710.2670152874936,7.45,0.1,8.404490704491161,5.0,2024-01-06 07:27:00,2,Late Night Hugo 🕐
ORD_00075,random_customer,2,1783.3154217309823,7.65,0.1,17.172838573536204,10.0,2024-01-06 07:39:00,2,Late Night Hugo 🕐
ORD_00076,tina,1,1091.7129842051968,7.783333333333333,0.7,11.521439874553668,5.0,2024-01-06 07:47:00,0,Teddy Regular 🔧
ORD_00077,tina,4,2442.867289818592,8.3,0.7,33.3360114671787,20.0,2024-01-06 08:18:00,0,Teddy Regular 🔧
ORD_00078,linda,4,184.768530802316,8.7,0.8,31.558319433796843,23.882001668653746,2024-01-06 08:42:00,0,Teddy Regular 🔧
ORD_00079,teddy,1,1474.4211656943298,9.233333333333333,0.95,11.291161407506772,5.0,2024-01-06 09:14:00,1,Linda Chaos 🎵
ORD_00080,random_customer,3,707.2283042333855,9.4,0.1,29.732578690562733,15.0,2024-01-06 09:24:00,2,Late Night Hugo 🕐
ORD_00081,random_customer,1,607.8997798764403,9.816666666666666,0.1,11.879515306830555,5.0,2024-01-06 09:49:00,2,Late Night Hugo 🕐
ORD_00082,random_customer,1,2238.527807766619,10.116666666666667,0.1,9.011960671956965,5.0,2024-01-06 10:07:00,2,Late Night Hugo 🕐
ORD_00083,tina,1,1960.7857798077505,10.366666666666667,0.7,10.510232320336254,5.0,2024-01-06 10:22:00,0,Teddy Regular 🔧
ORD_00084,tina,4,1486.3044965203246,10.566666666666666,0.7,32.92582236412332,20.0,2024-01-06 10:34:00,0,Teddy Regular 🔧
ORD_00085,linda,5,425.13556697736624,11.233333333333333,0.8,53.547936197599284,27.067044560521055,2024-01-06 11:14:00,0,Teddy Regular 🔧
ORD_00086,random_customer,2,1199.4087679223644,11.516666666666667,0.1,16.258527608877202,10.0,2024-01-06 11:31:00,2,Late Night Hugo 🕐
ORD_00087,hugo,1,2228.6011387974895,22.666666666666668,0.3,9.532740500894999,6.0,2024-01-06 22:40:00,2,Late Night Hugo 🕐
ORD_00088,louise,4,630.952723526442,23.283333333333335,0.6,26.647949441129796,34.026583774812686,2024-01-06 23:17:00,0,Teddy Regular 🔧
ORD_00089,random_customer,2,876.0422277588204,23.766666666666666,0.1,23.898209034519557,10.0,2024-01-06 23:46:00,2,Late Night Hugo 🕐
ORD_00090,random_customer,3,658.7795739750034,23.933333333333334,0.1,154.10158944809916,15.0,2024-01-06 23:56:00,-1,Absolutely Not 🚨
ORD_00091,hugo,1,4989.910511221717,22.616666666666667,0.3,12.998870693144521,6.0,2024-01-06 22:37:00,2,Late Night Hugo 🕐
ORD_00092,random_customer,3,1626.3603382752337,22.9,0.1,26.96817722091837,15.0,2024-01-06 22:54:00,2,Late Night Hugo 🕐
ORD_00093,linda,2,330.428341573793,23.4,0.8,24.74721095049371,12.945025923663167,2024-01-06 23:24:00,0,Teddy Regular 🔧
ORD_00094,gene,2,1800.4087527799834,23.55,0.65,22.178547133885115,10.0,2024-01-06 23:33:00,0,Teddy Regular 🔧
ORD_00095,teddy,7,1413.4015228450642,23.65,0.95,784.2166859474253,35.0,2024-01-06 23:39:00,-1,Absolutely Not 🚨
ORD_00096,random_customer,3,536.3616641697048,0.2833333333333333,0.1,25.636457707041234,15.0,2024-01-07 00:17:00,2,Late Night Hugo 🕐
ORD_00097,louise,5,508.9532802139802,0.75,0.6,47.498996880949164,43.08317388987497,2024-01-07 00:45:00,0,Teddy Regular 🔧
ORD_00098,random_customer,2,2655.909271866863,0.8833333333333333,0.1,20.976693601822987,10.0,2024-01-07 00:53:00,2,Late Night Hugo 🕐
ORD_00099,gene,1,1145.6109707473959,1.5166666666666666,0.65,9.968465172318153,5.0,2024-01-07 01:31:00,0,Teddy Regular 🔧
ORD_00100,louise,4,444.08737126691585,1.9666666666666668,0.6,34.52005152920026,30.134413669067612,2024-01-07 01:58:00,0,Teddy Regular 🔧
ORD_00101,teddy,1,1469.766757369693,2.1,0.95,9.601201955641125,5.0,2024-01-07 02:06:00,1,Linda Chaos 🎵
ORD_00102,tina,3,1788.090137160527,2.4833333333333334,0.7,34.49181125825301,15.0,2024-01-07 02:29:00,0,Teddy Regular 🔧
ORD_00103,random_customer,2,942.526210691867,2.5666666666666664,0.1,18.228722712255667,10.0,2024-01-07 02:34:00,2,Late Night Hugo 🕐
ORD_00104,gene,4,1410.6746526201887,3.0833333333333335,0.65,35.30133949449268,20.0,2024-01-07 03:05:00,0,Teddy Regular 🔧
ORD_00105,teddy,1,1468.7784717096083,3.4333333333333336,0.95,9.924581576225172,5.0,2024-01-07 03:26:00,1,Linda Chaos 🎵
ORD_00106,tina,1,1993.1952056385765,3.8666666666666667,0.7,8.338068030722727,5.0,2024-01-07 03:52:00,0,Teddy Regular 🔧
ORD_00107,linda,17,493.93779401617775,0.31666666666666665,0.8,182.7272543674265,85.0,2024-01-08 00:19:00,-1,Absolutely Not 🚨
ORD_00108,gene,3,2668.037452686808,0.6333333333333333,0.65,24.36566583280313,15.0,2024-01-08 00:38:00,0,Teddy Regular 🔧
ORD_00109,teddy,1,1402.0071197777727,1.35,0.95,9.50913665241849,5.0,2024-01-08 01:21:00,1,Linda Chaos 🎵
ORD_00110,teddy,2,1489.0527280739896,1.4833333333333334,0.95,16.95809705455401,10.0,2024-01-08 01:29:00,1,Linda Chaos 🎵
ORD_00111,tina,1,717.3007202185593,2.1166666666666667,0.7,9.993768795716228,5.0,2024-01-08 02:07:00,0,Teddy Regular 🔧
ORD_00112,gene,4,818.9507569889095,2.283333333333333,0.65,38.90655273967487,20.0,2024-01-08 02:17:00,0,Teddy Regular 🔧
ORD_00113,random_customer,4,1390.2418147446156,2.966666666666667,0.1,41.132452874702594,20.0,2024-01-08 02:58:00,2,Late Night Hugo 🕐
ORD_00114,random_customer,1,882.1478479608301,3.1,0.1,8.407129890481615,5.0,2024-01-08 03:06:00,2,Late Night Hugo 🕐
ORD_00115,random_customer,2,933.433988236887,3.216666666666667,0.1,18.280761349550776,10.0,2024-01-08 03:13:00,2,Late Night Hugo 🕐
ORD_00116,gene,4,2993.138836920986,3.6166666666666667,0.65,43.151383397862745,20.0,2024-01-08 03:37:00,0,Teddy Regular 🔧
ORD_00117,random_customer,4,2937.667907362856,4.316666666666666,0.1,32.08480010236168,20.0,2024-01-08 04:19:00,2,Late Night Hugo 🕐
ORD_00118,louise,3,585.9716904758473,4.466666666666667,0.6,35.24297450007728,21.420440784538926,2024-01-08 04:28:00,0,Teddy Regular 🔧
ORD_00119,linda,7,489.223817153365,4.55,0.8,88.8133388148579,33.58619396547296,2024-01-08 04:33:00,0,Teddy Regular 🔧
ORD_00120,louise,6,859.2086053541605,4.666666666666667,0.6,40.18992862030442,42.14649495262433,2024-01-08 04:40:00,0,Teddy Regular 🔧
ORD_00121,teddy,2,1454.8603117938153,4.766666666666667,0.95,19.634143777752797,10.0,2024-01-08 04:46:00,1,Linda Chaos 🎵
ORD_00122,tina,35,847.061933605051,5.466666666666667,0.7,346.2432681472649,175.0,2024-01-08 05:28:00,-1,Absolutely Not 🚨
ORD_00123,tina,2,2626.8186500411366,5.766666666666667,0.7,16.85359400090749,10.0,2024-01-08 05:46:00,0,Teddy Regular 🔧
ORD_00124,random_customer,3,953.0826654141504,6.5,0.1,35.26008548185246,15.0,2024-01-08 06:30:00,2,Late Night Hugo 🕐
ORD_00125,random_customer,4,849.4309415657237,6.8,0.1,45.46926042813235,20.0,2024-01-08 06:48:00,2,Late Night Hugo 🕐
ORD_00126,random_customer,3,2536.4368005784554,7.3,0.1,25.971189575171913,15.0,2024-01-08 07:18:00,2,Late Night Hugo 🕐
ORD_00127,random_customer,1,1481.1127685565884,8.016666666666667,0.1,11.508802163252433,5.0,2024-01-08 08:01:00,2,Late Night Hugo 🕐
ORD_00128,hugo,3,3619.343185743899,23.5,0.3,34.48921853018206,18.0,2024-01-08 23:30:00,2,Late Night Hugo 🕐
ORD_00129,tina,3,1858.8821527849716,0.21666666666666667,0.7,28.60669465647854,15.0,2024-01-09 00:13:00,0,Teddy Regular 🔧
ORD_00130,teddy,2,1473.0549136809302,0.5333333333333333,0.95,18.662526287299876,10.0,2024-01-09 00:32:00,1,Linda Chaos 🎵
ORD_00131,random_customer,1,2734.7314576273943,1.2333333333333334,0.1,10.133844367905287,5.0,2024-01-09 01:14:00,2,Late Night Hugo 🕐
ORD_00132,random_customer,9,23.111301886480025,1.85,0.1,103.56356292342298,45.0,2024-01-09 01:51:00,-1,Absolutely Not 🚨
ORD_00133,teddy,1,1484.6452291734518,2.1666666666666665,0.95,8.442526947820829,5.0,2024-01-09 02:10:00,1,Linda Chaos 🎵
ORD_00134,random_customer,1,1522.387942713733,2.6833333333333336,0.1,9.945429927982431,5.0,2024-01-09 02:41:00,2,Late Night Hugo 🕐
ORD_00135,louise,5,659.417618866396,2.9166666666666665,0.6,52.62033389291895,39.323581494659045,2024-01-09 02:55:00,0,Teddy Regular 🔧
ORD_00136,tina,2,1655.0145091103318,3.183333333333333,0.7,19.20681133410912,10.0,2024-01-09 03:11:00,0,Teddy Regular 🔧
ORD_00137,random_customer,25,2028.6355885866196,3.3833333333333333,0.1,292.2499381177296,125.0,2024-01-09 03:23:00,-1,Absolutely Not 🚨
ORD_00138,louise,3,554.4784027814317,4.116666666666666,0.6,31.830920644003516,22.28058055659427,2024-01-09 04:07:00,0,Teddy Regular 🔧
ORD_00139,random_customer,3,783.0951146018881,4.783333333333333,0.1,29.410072456849583,15.0,2024-01-09 04:47:00,2,Late Night Hugo 🕐
ORD_00140,teddy,1,1431.1444264045642,5.1,0.95,9.328585650619756,5.0,2024-01-09 05:06:00,1,Linda Chaos 🎵
ORD_00141,tina,1,1013.9495209390938,5.6,0.7,10.976998607373154,5.0,2024-01-09 05:36:00,0,Teddy Regular 🔧
ORD_00142,tina,3,2658.7953515323925,5.783333333333333,0.7,28.974055010443532,15.0,2024-01-09 05:47:00,0,Teddy Regular 🔧
ORD_00143,tina,5,1967.670560341418,6.266666666666667,0.7,374.113221378576,25.0,2024-01-09 06:16:00,-1,Absolutely Not 🚨
ORD_00144,gene,2,1278.6829278318935,6.7,0.65,16.27103328197276,10.0,2024-01-09 06:42:00,0,Teddy Regular 🔧
ORD_00145,linda,3,583.6495333371711,7.133333333333334,0.8,36.924896928401054,14.136431602437016,2024-01-09 07:08:00,0,Teddy Regular 🔧
ORD_00146,teddy,1,1429.9595911766478,7.7,0.95,8.737851485675424,5.0,2024-01-09 07:42:00,1,Linda Chaos 🎵
ORD_00147,random_customer,3,1373.4674976233325,8.25,0.1,33.59738426489123,15.0,2024-01-09 08:15:00,2,Late Night Hugo 🕐
ORD_00148,gene,4,1235.111698052429,8.35,0.65,41.39925766774519,20.0,2024-01-09 08:21:00,0,Teddy Regular 🔧
ORD_00149,gene,1,1899.1008282705448,8.433333333333334,0.65,9.603052243501304,5.0,2024-01-09 08:26:00,0,Teddy Regular 🔧
ORD_00150,tina,3,1433.2732906993824,9.066666666666666,0.7,35.35338554560359,15.0,2024-01-09 09:04:00,0,Teddy Regular 🔧
ORD_00151,tina,3,2599.4721486414264,9.266666666666667,0.7,35.74717722739153,15.0,2024-01-09 09:16:00,0,Teddy Regular 🔧
ORD_00152,teddy,1,1419.6113099693453,9.466666666666667,0.95,9.015554256173218,5.0,2024-01-09 09:28:00,1,Linda Chaos 🎵
ORD_00153,teddy,1,1488.7460482513502,9.666666666666666,0.95,10.277774071054,5.0,2024-01-09 09:40:00,1,Linda Chaos 🎵
ORD_00154,teddy,2,1460.319740217698,10.0,0.95,23.90983025564354,10.0,2024-01-09 10:00:00,1,Linda Chaos 🎵
ORD_00155,tina,1,1515.980770683805,10.366666666666667,0.7,8.564327395110855,5.0,2024-01-09 10:22:00,0,Teddy Regular 🔧
ORD_00156,teddy,1,1484.8128095466884,10.75,0.95,10.943618452784008,5.0,2024-01-09 10:45:00,1,Linda Chaos 🎵
ORD_00157,louise,6,674.8567626259506,10.85,0.6,69.78941448664845,51.85497608496729,2024-01-09 10:51:00,0,Teddy Regular 🔧
ORD_00158,tina,3,2060.372269622835,11.416666666666666,0.7,27.216763689874515,15.0,2024-01-09 11:25:00,0,Teddy Regular 🔧
ORD_00159,tina,1,2871.1332674053915,11.883333333333333,0.7,9.17786303816767,5.0,2024-01-09 11:53:00,0,Teddy Regular 🔧
ORD_00160,teddy,2,1489.455222689409,12.233333333333333,0.95,19.89944958599611,10.0,2024-01-09 12:14:00,1,Linda Chaos 🎵
ORD_00161,gene,1,1854.0855366521673,12.95,0.65,9.074709437539784,5.0,2024-01-09 12:57:00,0,Teddy Regular 🔧
ORD_00162,linda,7,400.78987656712803,13.4,0.8,95.75609326076076,55.56326105969946,2024-01-09 13:24:00,0,Teddy Regular 🔧
ORD_00163,hugo,2,2353.2532486704235,21.75,0.3,25.31439045248399,12.0,2024-01-09 21:45:00,2,Late Night Hugo 🕐
ORD_00164,tina,49,1016.053179401508,22.266666666666666,0.7,444.23368510069287,245.0,2024-01-09 22:16:00,-1,Absolutely Not 🚨
ORD_00165,louise,6,643.9766269076404,22.683333333333334,0.6,66.38870704115749,41.86257240331852,2024-01-09 22:41:00,0,Teddy Regular 🔧
ORD_00166,tina,2,1384.6784414031235,22.766666666666666,0.7,19.3762884764055,10.0,2024-01-09 22:46:00,0,Teddy Regular 🔧
ORD_00167,teddy,2,1406.8249705354092,23.016666666666666,0.95,22.167887404283828,10.0,2024-01-09 23:01:00,1,Linda Chaos 🎵
ORD_00168,tina,1,2026.011667519894,23.483333333333334,0.7,10.886131444487622,5.0,2024-01-09 23:29:00,0,Teddy Regular 🔧
ORD_00169,random_customer,1,1174.7780559804874,23.866666666666667,0.1,9.935019767729651,5.0,2024-01-09 23:52:00,2,Late Night Hugo 🕐
ORD_00170,louise,5,392.8032845299417,23.966666666666665,0.6,63.85631397258229,44.104726254469576,2024-01-09 23:58:00,0,Teddy Regular 🔧
ORD_00171,teddy,1,1441.2793550606752,0.7,0.95,9.406160644536875,5.0,2024-01-10 00:42:00,1,Linda Chaos 🎵
ORD_00172,gene,4,694.4133601973926,1.3833333333333333,0.65,241.23749840549794,20.0,2024-01-10 01:23:00,-1,Absolutely Not 🚨
ORD_00173,teddy,1,1479.0013558791857,1.65,0.95,11.848395143056472,5.0,2024-01-10 01:39:00,1,Linda Chaos 🎵
ORD_00174,gene,4,2097.3734633356544,2.3333333333333335,0.65,44.1342786231309,20.0,2024-01-10 02:20:00,0,Teddy Regular 🔧
ORD_00175,hugo,2,4710.091437908075,23.833333333333332,0.3,25.844614401439905,12.0,2024-01-10 23:50:00,2,Late Night Hugo 🕐
ORD_00176,teddy,2,1499.9353499565834,0.26666666666666666,0.95,20.70611005575945,10.0,2024-01-11 00:16:00,1,Linda Chaos 🎵
ORD_00177,random_customer,2,2327.5591786457044,0.4666666666666667,0.1,16.964180630291715,10.0,2024-01-11 00:28:00,2,Late Night Hugo 🕐
ORD_00178,random_customer,3,2362.661370300551,1.1166666666666667,0.1,33.54410205550917,15.0,2024-01-11 01:07:00,2,Late Night Hugo 🕐
ORD_00179,tina,2,2125.4183761080703,1.75,0.7,21.156373205006577,10.0,2024-01-11 01:45:00,0,Teddy Regular 🔧
ORD_00180,random_customer,3,2311.9169288219036,2.066666666666667,0.1,28.078499565216795,15.0,2024-01-11 02:04:00,2,Late Night Hugo 🕐
ORD_00181,random_customer,4,1296.8812573301748,2.4,0.1,44.65157063742342,20.0,2024-01-11 02:24:00,2,Late Night Hugo 🕐
ORD_00182,gene,4,561.001953891345,2.966666666666667,0.65,35.72735159605814,20.0,2024-01-11 02:58:00,0,Teddy Regular 🔧
ORD_00183,teddy,1,1493.9067698512897,3.6833333333333336,0.95,10.115748536108848,5.0,2024-01-11 03:41:00,1,Linda Chaos 🎵
ORD_00184,teddy,1,1440.1930913609242,4.016666666666667,0.95,11.068753155724508,5.0,2024-01-11 04:01:00,1,Linda Chaos 🎵
ORD_00185,random_customer,3,729.2483377785753,4.416666666666667,0.1,28.77944860770763,15.0,2024-01-11 04:25:00,2,Late Night Hugo 🕐
ORD_00186,random_customer,2,1668.2769163441315,4.55,0.1,16.026770896343834,10.0,2024-01-11 04:33:00,2,Late Night Hugo 🕐
ORD_00187,hugo,3,2053.6218042002415,22.683333333333334,0.3,267.48904216210684,15.0,2024-01-11 22:41:00,-1,Absolutely Not 🚨
ORD_00188,linda,3,427.1927761687631,23.15,0.8,40.1517437314412,15.107791819221763,2024-01-11 23:09:00,0,Teddy Regular 🔧
ORD_00189,gene,1,2358.38205723406,23.35,0.65,11.956739639253435,5.0,2024-01-11 23:21:00,0,Teddy Regular 🔧
ORD_00190,random_customer,3,2576.6062943765614,23.983333333333334,0.1,26.766830349660225,15.0,2024-01-11 23:59:00,2,Late Night Hugo 🕐
